wer,cer
1.0,1.0
0.9962143893799921,0.936955103818113
0.9898001644152602,0.9591902684697012
0.9767890308633831,0.9894940387484772
0.9769615653956623,0.9905472593670452
0.9768600744943216,0.9939910511621028
0.9770224599364667,0.9942249734013298
0.9770326090266007,0.99179218211337
